1.885710542494853370e-03
3.013261467730261791e-03
4.931212283153771185e-03
8.217606008313720067e-03
1.414203063114943641e-02
2.583683171824112737e-02
5.236905656010414772e-02
1.279271495304581674e-01
3.598087315961804866e-01
4.665535052323743770e-01
2.875631761640328188e-01
2.315569281100454957e-01
2.427680636512480894e-01
2.338285020438515827e-01
1.280864828589110826e-01
5.190928262923896752e-02
2.718716911031626021e-02
1.821454961795744912e-02
1.411715953187893738e-02
1.170543515687706704e-02
1.010896922735075171e-02
