5.927959562188842577e-04
7.651472288388650508e-05
1.131005995759642091e-03
7.085687191149284353e-04
4.207276223381904473e-04
1.636861538410758557e-03
2.135364883762741646e-03
1.732753976450720048e-03
2.301186561453804659e-03
2.746411149085459073e-03
6.357707581827504346e-03
1.654888238114296528e-02
6.104320816087636242e-02
4.856093733642668497e-01
7.845812331103416692e-01
5.925074913458399095e-01
5.079900792709346469e-01
4.699151799756838277e-01
5.138627431255337052e-01
5.733007761066870600e-01
5.867102801906527443e-01
