3.113581860252011800e-03
4.414574921243445346e-03
8.685422607458765515e-03
1.868661312277628689e-02
1.348678776852143928e-02
1.907569695133833759e-02
1.879125314195218693e-02
1.685448608458838676e-02
1.932915004614548654e-02
1.732560061985500416e-02
1.821086115949929751e-02
2.452123386027598231e-02
3.474985398119884161e-02
3.826810990807270885e-02
4.471153804800682280e-02
6.155577967213870377e-02
8.269922962219623808e-02
1.080944898842784718e-01
1.594809469282995051e-01
2.330624917475088431e-01
3.654170694789394269e-01
