4.438026073421387973e-04
9.406404381223524907e-04
1.932732134991105907e-03
4.277461880891252066e-03
8.840876055786469961e-04
2.330909919838788404e-03
4.078937345382381043e-03
6.933346021361903519e-03
1.605701076664672877e-02
2.803706734908684509e-02
4.682796085976256850e-02
4.092512283621172614e-02
3.245945554261042004e-02
3.121659412269664480e-02
3.596999693783255875e-02
4.685098620428210237e-02
6.887972045895204842e-02
7.250453063294773348e-02
1.029436234088608459e-01
1.551986864542033995e-01
2.529007626125782671e-01
